yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
48772023,4877,2023,IL0167900,IL0167900,,N,N,,I,OAK FOREST,OAK FOREST PD,Oak Forest,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,26016,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,34,3,37,5,8,13,1.5,1.9,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48782023,4878,2023,IL0167A00,IL0167A00,,N,N,,I,SOUTH HOLLAND,SOUTH HOLLAND PD,South Holland,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,20342,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,1,32,10,6,16,2.0,2.4,2006-12-01,2021-04-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48792023,4879,2023,IL0167B00,IL0167B00,,N,N,,I,WESTERN SPRINGS,WESTERN SPRINGS PD,Western Springs,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,13172,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,16,1,17,2,2,4,1.4,1.6,2006-12-01,2022-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48812023,4881,2023,IL0167E00,IL0167E00,,N,N,,I,OAKTON COMMUNITY COLLEGE,OAKTON COMMUNITY COLLEGE PD MORTON GROVE,Oakton Community College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,11,0,11,1,1,2,0,0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48822023,4882,2023,IL0168000,IL0168000,,N,N,,I,OAK LAWN,OAK LAWN PD,Oak Lawn,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,55368,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,102,7,109,4,6,10,1.9,2.1,2006-12-01,2021-02-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48832023,4883,2023,IL0168100,IL0168100,,N,N,,I,OAK PARK,OAK PARK PD,Oak Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,51655,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,76,6,82,12,13,25,1.7,2.1,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48842023,4884,2023,IL0168200,IL0168200,,N,N,,I,OLYMPIA FIELDS,OLYMPIA FIELDS PD,Olympia Fields,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4499,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,4,2,6,4.2,4.7,2006-12-01,2021-01-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48852023,4885,2023,IL0168300,IL0168300,,N,N,,I,ORLAND PARK,ORLAND PARK PD,Orland Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,56990,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,91,14,105,8,18,26,1.7,2.3,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,"COOK, WILL","Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48862023,4886,2023,IL0168400,IL0168400,,N,N,,I,PALATINE,PALATINE PD,Palatine,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,64407,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,97,12,109,12,9,21,1.7,2.0,2006-12-01,2021-04-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48872023,4887,2023,IL0168500,IL0168500,,N,N,,I,PALOS HEIGHTS,PALOS HEIGHTS PD,Palos Heights,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,11442,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,1,26,3,3,6,2.4,2.8,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48882023,4888,2023,IL0168600,IL0168600,,N,N,,I,PALOS HILLS,PALOS HILLS PD,Palos Hills,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,17600,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,0,24,2,3,5,1.5,1.6,2006-12-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48892023,4889,2023,IL0168700,IL0168700,,N,N,,I,PALOS PARK,PALOS PARK PD,Palos Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4739,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,1,1,2,2.3,2.5,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48902023,4890,2023,IL0168800,IL0168800,,N,N,,I,PARK FOREST,PARK FOREST PD,Park Forest,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,20627,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,35,3,38,6,6,12,2.0,2.4,2006-12-01,2021-07-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,"COOK, WILL","Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48912023,4891,2023,IL0168900,IL0168900,,N,N,,I,PARK RIDGE,PARK RIDGE PD,Park Ridge,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,37676,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,46,10,56,7,11,18,1.4,2.0,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48922023,4892,2023,IL0168A00,IL0168A00,,N,N,,I,STEGER,STEGER PD,Steger,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9223,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,1,2,1.5,1.6,2006-12-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"COOK, WILL","Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48942023,4894,2023,IL0168C00,IL0168C00,,N,N,,I,BURBANK,BURBANK PD,Burbank,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,27986,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,41,3,44,3,6,9,1.6,1.9,2006-12-01,2021-02-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48952023,4895,2023,IL0169000,IL0169000,,N,N,,I,PHOENIX,PHOENIX PD,Phoenix,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1613,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,1,1,0.0,0.6,2006-12-01,2021-05-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48962023,4896,2023,IL0169100,IL0169100,,N,N,,I,POSEN,POSEN PD,Posen,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,5296,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,1,1,2,3.0,3.2,2006-12-01,2022-12-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48972023,4897,2023,IL0169200,IL0169200,,N,N,,I,RICHTON PARK,RICHTON PARK PD,Richton Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,12296,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,16,2,18,3,4,7,1.5,2.0,2006-12-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48992023,4899,2023,IL0169400,IL0169400,,N,N,,I,RIVER FOREST,RIVER FOREST PD,River Forest,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,11155,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,1,25,5,1,6,2.6,2.8,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49002023,4900,2023,IL0169500,IL0169500,,N,N,,I,RIVER GROVE,RIVER GROVE PD,River Grove,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,10299,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,30,0,30,2,1,3,3.1,3.2,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49032023,4903,2023,IL0169800,IL0169800,,N,N,,I,ROLLING MEADOWS,ROLLING MEADOWS PD,Rolling Meadows,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,23296,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,45,1,46,6,7,13,2.2,2.5,2006-12-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49042023,4904,2023,IL0169900,IL0169900,,N,N,,I,ROSEMONT,ROSEMONT DEPT OF PUBLIC SAFETY ROSEMONT,Rosemont,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3741,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,76,9,85,4,7,11,21.4,25.7,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49052023,4905,2023,IL0169A00,IL0169A00,,N,N,,I,STICKNEY,STICKNEY PD,Stickney,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6766,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,23,2,25,4,2,6,4.0,4.6,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49062023,4906,2023,IL0169B00,IL0169B00,,N,N,,I,WHEELING,WHEELING PD,Wheeling,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,37321,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,50,10,60,10,13,23,1.6,2.2,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49072023,4907,2023,IL0169C00,IL0169C00,,N,N,,I,SOUTH SUBURBAN COLLEGE,SOUTH SUBURBAN COLLEGE PD SOUTH HOLLAND,South Suburban College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,6,12,2,3,5,0,0,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49082023,4908,2023,IL0169D00,IL0169D00,,N,N,,I,HARPER COLLEGE,HARPER COLLEGE POLICE DEPARTMENT,Harper College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,13,5,18,1,7,8,0,0,2006-12-01,2021-09-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49102023,4910,2023,IL0169F00,IL0169F00,,N,N,,I,MORTON COLLEGE,MORTON JUNIOR COLLEGE PD CICERO,Morton College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,1,4,0,1,1,0,0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49112023,4911,2023,IL0169G00,IL0169G00,,N,N,,I,PROSPECT HEIGHTS,PROSPECT HEIGHTS PD,Prospect Heights,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,15238,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,1,22,3,2,5,1.6,1.8,2006-12-01,2021-05-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49122023,4912,2023,IL0169K00,IL0169K00,,N,N,,I,MORAINE VALLEY COMM COLL,MORAINE VALLEY COM COL CAMPUS POL PALOS HILLS,Moraine Valley Community College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,19,3,22,0,6,6,0,0,2006-12-01,2021-09-01,2021-09-01,2021-09-01,2021-09-01,2021-09-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49162023,4916,2023,IL016AB9E,IL016AB9E,,N,N,,I,LOYOLA UNIVERSITY OF CHICAGO,LOYOLA UNIVERSITY CHICAGO,Loyola University of Chicago,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,44,5,49,4,4,8,0,0,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49202023,4920,2023,IL0170000,IL0170000,,N,N,,I,CRAWFORD,CRAWFORD CO SO ROBINSON,Crawford,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,8460,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,13,17,30,1,5,6,1.7,4.3,2006-12-01,2022-01-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,CRAWFORD,Not Specified,Y,Y,Y
49222023,4922,2023,IL0170200,IL0170200,,N,N,,I,PALESTINE,PALESTINE PD,Palestine,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1217,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2022-01-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,CRAWFORD,Not Specified,Y,Y,Y
49232023,4923,2023,IL0170300,IL0170300,,N,N,,I,ROBINSON,ROBINSON PD,Robinson,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7071,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,2,1,3,2.3,2.4,2006-12-01,2022-01-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,CRAWFORD,Not Specified,Y,Y,Y
49252023,4925,2023,IL0180000,IL0180000,,N,N,,I,CUMBERLAND,CUMBERLAND CO SO TOLEDO,Cumberland,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,7597,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,6,4,10,2,7,9,1.1,2.5,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,CUMBERLAND,Not Specified,Y,Y,Y
49262023,4926,2023,IL0180100,IL0180100,,N,N,,I,GREENUP,GREENUP PD,Greenup,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1345,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,3.7,3.7,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,CUMBERLAND,Not Specified,Y,Y,Y
49272023,4927,2023,IL0180200,IL0180200,,N,N,,I,NEOGA,NEOGA PD,Neoga,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1374,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.2,2.2,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,CUMBERLAND,Not Specified,Y,Y,Y
49282023,4928,2023,IL0190000,IL0190000,,N,N,,I,DEKALB,DE KALB CO SO SYCAMORE,DeKalb,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,15506,23367,ILUCR0001,Illinois State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,35,28,63,2,29,31,2.4,6.1,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49302023,4930,2023,IL0190200,IL0190200,,N,N,,I,HINCKLEY,HINCKLEY PD,Hinckley,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1977,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,1.5,1.5,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49312023,4931,2023,IL0190300,IL0190300,,N,N,,I,SANDWICH,SANDWICH PD,Sandwich,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7129,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,2,3,1.8,2.1,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,"DEKALB, KENDALL","Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49322023,4932,2023,IL0190400,IL0190400,,N,N,,I,SOMONAUK,SOMONAUK PD,Somonauk,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1765,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.3,2.3,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,"DEKALB, LA SALLE","Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49332023,4933,2023,IL0190500,IL0190500,,N,N,,I,SYCAMORE,SYCAMORE PD,Sycamore,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,18697,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,1,27,8,2,10,1.8,2.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49352023,4935,2023,IL0190700,IL0190700,,N,N,,I,CORTLAND,CORTLAND PD,Cortland,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4466,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,1,0,1,1.3,1.3,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49362023,4936,2023,IL0190800,IL0190800,,N,N,,I,DEKALB,DE KALB PD,DeKalb,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,40222,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,55,3,58,7,13,20,1.5,1.9,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49372023,4937,2023,IL0190900,IL0190900,,N,N,,I,KIRKLAND,KIRKLAND PD,Kirkland,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1622,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.6,0.6,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49382023,4938,2023,IL0191100,IL0191100,,N,N,,I,NORTHERN ILLINOIS UNIV,NOTHERN ILL UNIV PD DE KALB,Northern Illinois University,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,29,6,35,5,9,14,0,0,2006-12-01,2021-01-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49392023,4939,2023,IL0191300,IL0191300,,N,N,,I,KINGSTON,KINGSTON PD,Kingston,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1088,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.9,0.9,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,DEKALB,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
49402023,4940,2023,IL0200000,IL0200000,,N,N,,I,DEWITT,DE WITT CO SO CLINTON,DeWitt,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,6681,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,14,0,14,0,1,1,2.1,2.2,2006-12-01,2021-04-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,N,DEWITT,Not Specified,Y,Y,Y
49412023,4941,2023,IL0200100,IL0200100,,N,N,,I,CLINTON,CLINTON PD,Clinton,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6844,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,1,1,2,1.8,1.9,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,DEWITT,Not Specified,Y,Y,Y
49422023,4942,2023,IL0200200,IL0200200,,N,N,,I,FARMER CITY,FARMER CITY PD,Farmer City,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1798,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.8,2.8,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,DEWITT,Not Specified,Y,Y,Y
49442023,4944,2023,IL0210100,IL0210100,,N,N,,I,ARCOLA,ARCOLA PD,Arcola,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2920,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,0,1,1,2.1,2.4,2006-12-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,DOUGLAS,Not Specified,Y,Y,Y
49452023,4945,2023,IL0210200,IL0210200,,N,N,,I,ARTHUR,ARTHUR PD,Arthur,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2190,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,0,1,1.8,1.8,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"DOUGLAS, MOULTRIE",Not Specified,Y,Y,Y
